tweetid	tweetid-href	tweetername	tweeterhandle	tweetbody	numberoflikes	numberofretweets	timeoftweet	
31. jan.	https://twitter.com/KFrydensbjerg/status/826519152655491072	Kenneth Frydensbjerg	@KFrydensbjerg	Øv #ultratwitteragf https://twitter.com/troelsbagert/status/826515236320587777 …	0	0	1485892496	
31. jan.	https://twitter.com/KarstenHj/status/826511006805405698	Karsten Hjortshøj	@KarstenHj	Lad os få lidt stabilitet i truppen! De kender hinanden og spillet bliver forhåbentlig bedre i foråret #Ultratwitteragf	3	0	1485890554	
31. jan.	https://twitter.com/tokewith/status/826508771878961153	Toke With	@tokewith	Martin Jørgensen i pænt tøj og på italiensk. Der er mange våde trusser i aften. #ultratwitteragf #pldk	8	0	1485890021	
31. jan.	https://twitter.com/MortenKock/status/826507748955275264	Morten Kock	@MortenKock	Lidt ambivalent med ikke at høre noget fra Fredensvang? Fordi vi HAR holdet...eller for vi IKKE HAR pengene? #Ultratwitteragf #transferdk	0	1	1485889777	
31. jan.	https://twitter.com/mufcdk/status/826507360931807232	Martin Hansen	@mufcdk	#ultratwitteragf https://twitter.com/DK_NordicBet/status/826506530954567681 …	0	1	1485889685	
31. jan.	https://twitter.com/1880mbk/status/826487751818223617	Morten Bro Killemose	@1880mbk	#ultratwitteragf hvis det er rigtigt, hvem kommer så til Århus https://twitter.com/superligabold/status/826481368439848960 …	0	0	1485885010	
31. jan.	https://twitter.com/klausmors/status/826478127580864514	Klaus Mors	@klausmors	Intet at melde fra Elev - på trods af, at jeg selv havde en ualmindelig god indendørs aften søndag #dehvidespioner #ultratwitteragf	1	0	1485882715	
31. jan.	https://twitter.com/AHjortflod/status/826477065197199364	Andreas Hjortflod	@AHjortflod	I Tignes fra receptionen meldes der om ingen aktivitet overhovedet. Men ok transfer day her er lørdag #ultratwitteragf #dehvidespioner	1	0	1485882462	
31. jan.	https://twitter.com/toalla2_ewoks/status/826466220144783361	toalla2_ewoks	@toalla2_ewoks	juaN será follar el culo con mi aria pollon enkanta #dkturisme Canada Norge #ultratwitteragf pic.twitter.com/YkD5UfJMMY	0	0	1485879876	
31. jan.	https://twitter.com/1880mbk/status/826457210196750336	Morten Bro Killemose	@1880mbk	#ultratwitteragf https://twitter.com/aarhusagenten/status/826454272468480000 …	0	0	1485877728	
31. jan.	https://twitter.com/SuneMadsen86/status/826446221518766080	Sune Madsen	@SuneMadsen86	fornuftigt hold fast i den samme trup så man endelig kan rykke sig, i stedet for at bygge op på ny #ultratwitteragf	5	0	1485875108	
31. jan.	https://twitter.com/pferdinandsen/status/826434589510004736	Per Ferdinandsen	@pferdinandsen	#ultratwitteragf #sldkpic.twitter.com/e33DX5KITr	5	0	1485872335	
31. jan.	https://twitter.com/Allanskoreskole/status/826427705138753536	Allan L. Petersen	@Allanskoreskole	#ultratwitteragf Hvis nu bare .... #comebackpleasepic.twitter.com/UpQYBJLofB	7	2	1485870693	
31. jan.	https://twitter.com/KimRobin75/status/826425760953036801	Kim Robin Graahede	@KimRobin75	#ultratwitteragf Tror ikke, der kommer til at ske mere hos AGF i dette vindue. Så skal det dumpe ned. Ting i gang i går, men de skred	3	1	1485870230	
31. jan.	https://twitter.com/bnorgaard/status/826418190418853888	Bo Nørgaard	@bnorgaard	Ovre på Facebook er optimismen omkring transfervinduet i @AGFFodbold svingende... #ultratwitteragf #transferdkpic.twitter.com/Oktg2n6W1s	0	2	1485868425	
31. jan.	https://twitter.com/RJulholt/status/826415541653032961	Robert Julholt	@RJulholt	F5, F5, F5. Der bør og skal ske noget i AGF i dag! #ultratwitteragf #transferdk #sldk	5	1	1485867793	
31. jan.	https://twitter.com/pbp_ahc/status/826388771868405761	Allan Corneliussen	@pbp_ahc	Alt for stille i dag, og det er endda sidste dag i januar! #ultratwitteragf	0	0	1485861411	
