tweetid;tweetid-href;tweetername;tweeterhandle;tweetbody;numberoflikes;numberofretweets;timeoftweet
24. apr. 2016;https://twitter.com/hen_stevnhoej/status/724538808973299712;Henriette Stevnhøj;@hen_stevnhoej;En væsentlig samfundsopgave blir løst af DK's 1. adjungeret profes i retsodontologi fra #aarhusuni https://twitter.com/charlottepricep/status/724500205282988033 …;2;2;1461578487
24. apr. 2016;https://twitter.com/AUstudieliv/status/724341843983519744;AUstudieliv/pause;@AUstudieliv;Exchange students at #aarhusuni are also very welcome to borrow this profile for a week and tweet about their #austudieliv (AU student life);2;1;1461531527
23. apr. 2016;https://twitter.com/madslethdk/status/723978961517199360;Mads Leth Jakobsen;@madslethdk;"The winning firm ""Executor"". Best strategy for an entreprenurial public sector. #dkledelse #aarhusuni pic.twitter.com/M8cwBLSDpG";2;0;1461445009
23. apr. 2016;https://twitter.com/madslethdk/status/723978247562747904;Mads Leth Jakobsen;@madslethdk;Pol sci students role playing: competition on how to make the public sector entreprenurial #dkledelse #aarhusuni pic.twitter.com/96PNupnZ0X;2;1;1461444839
21. apr. 2016;https://twitter.com/caro_lundqvist/status/723265828397957120;Caroline H Lundqvist;@caro_lundqvist;Seje studerende fra Informationsvidenvidenskab #aarhusuni #ddinf - jeg tror at jeg besøger maskinen i morgen!https://twitter.com/mirlovigh/status/723071517765046272 …;4;1;1461274985
20. apr. 2016;https://twitter.com/AarhusUni/status/723067622108082176;Aarhus Universitet;@AarhusUni;I går modtog @JCSvenning fra #AarhusUni den nyindstiftede Dronning Margrethe II's Videnskabspris - stort tillykke! pic.twitter.com/KxN4c14LOJ;14;3;1461227729
20. apr. 2016;https://twitter.com/madslethdk/status/722864129715879940;Mads Leth Jakobsen;@madslethdk;Students introduced to real hospital leadership. Defeat Into Victory. Neurology, AUH #AarhusUNI #AUHdk #Region_Midtpic.twitter.com/7yDZDb5yaD;1;0;1461179213
20. apr. 2016;https://twitter.com/madslethdk/status/722862450777960452;Mads Leth Jakobsen;@madslethdk;Pub health and pol sci students visit Dep of Neurology, AUH. Intro to Hippocrates #AarhusUNI #AUHdk #region_midtpic.twitter.com/V1aHM67yJ3;1;0;1461178813
20. apr. 2016;https://twitter.com/SchrCamilla/status/722851628802523136;Camilla Schrøder;@SchrCamilla;Stort tillykke @JCSvenning #AarhusUni https://twitter.com/aarhusuni/status/722717695356051456 …;2;0;1461176232
20. apr. 2016;https://twitter.com/caro_lundqvist/status/722780665725521921;Caroline H Lundqvist;@caro_lundqvist;Wow, this sounds interesting! Maybe also something for others from #ddinf #audigitaldesign #aarhusuni https://twitter.com/drawingfutures/status/722719050728677380 …;1;0;1461159313
20. apr. 2016;https://twitter.com/DairamK/status/722767877162422272;Maria Færch Jensen;@DairamK;Når solen titter frem flyttes læsningen udenfor #yourniversity #AU #aarhusuni #AUNanoscience… https://www.instagram.com/p/BEbCovvKZrz/ ;0;0;1461156264
20. apr. 2016;https://twitter.com/AarhusUni/status/722766284442742785;Aarhus Universitet;@AarhusUni;Bisonokser, bævere og flere ulve tak. Se @TV2OJ video m prisvinder @JCSvenning fra #AarhusUni http://www.tv2oj.dk/arkiv/2016/02/06?video_id=65187&autoplay=1 … #biodiversitet #ulve;3;1;1461155885
19. apr. 2016;https://twitter.com/AarhusUni/status/722717695356051456;Aarhus Universitet;@AarhusUni;Prof. @JCSvenning Inst. for Bioscience #AarhusUni modtager den nyindstiftede Dronning Margrethe II's Videnskabspris! http://scitech.au.dk/aktuelt/nyheder/vis/artikel/au-biolog-modtager-dronning-margrethe-iis-videnskabspris/ …;4;7;1461144300
19. apr. 2016;https://twitter.com/AarhusUni/status/722402543284973569;Aarhus Universitet;@AarhusUni;Internetweek DK i maj tæller masser af #Aarhusuni forskere & stud. En it-ildsjæl bl dem er @caro_lundqvist #iwdkhttps://twitter.com/caro_lundqvist/status/722354986403917824 …;3;2;1461069162
18. apr. 2016;https://twitter.com/AnneSThorsted/status/722336254755540992;Anne Sofie Thorsted;@AnneSThorsted;Brandøvelse på #AarhusUniversitet - så har man prøvet det med.#yourniversity #aarhusuni #AltForRoligtIftVirkeligheden #AUrelvid #Nobelparken;1;0;1461053358
18. apr. 2016;https://twitter.com/hstovring/status/722066304472129536;Henrik Stovring;@hstovring;#aarhusuni #photography #blackwhite #Denmark #modernism #mitaarhus http://www.dreamstime.com/sauditorierne-aarhus-university-image69991333 … #dreamstime;0;0;1460988996
18. apr. 2016;https://twitter.com/hstovring/status/722062336769568768;Henrik Stovring;@hstovring;I just love the modernism at Aarhus University #aarhusuni #mitaarhus #visitdenmark #Denmark #photography http://www.dreamstime.com/modernist-architecture-aarhus-university-image69991341 … #dreamstime;0;0;1460988051
18. apr. 2016;https://twitter.com/AarhusUni/status/722057572296040448;Aarhus Universitet;@AarhusUni;Sæt X i kalenderen til @forskdk 29/4 på #AarhusUni - se m her: http://www.au.dk/forskning/forskningensdoegn/ … mød bl.a. @jacobshersonhttps://twitter.com/auforsker/status/721976805297676288 …;3;1;1460986915
18. apr. 2016;https://twitter.com/AarhusUni/status/722034314045747200;Aarhus Universitet;@AarhusUni;@AULibrarian husk vi bruger #AarhusUni :-);1;0;1460981369
17. apr. 2016;https://twitter.com/AUstudieliv/status/722003693441269760;AUstudieliv/pause;@AUstudieliv;I denne uge skal vi følge @Lennyladen der bruger sit 8. semester ved samfundsfag kandidaten! #austudieliv #aarhusuni;0;0;1460974069
17. apr. 2016;https://twitter.com/AarhusUni/status/721790361706872832;Aarhus Universitet;@AarhusUni;Godt nyt (minus for snegle) 1/ Økologisk metode kan holde dræbersnegle ude 2/ #AarhusUni har en dræbersneglsekspert! http://politiken.dk/forbrugogliv/boligogdesign/hjemmet/ECE1959995/havemand-opdager-mirakelmiddel-mod-draebersnegle/ …;2;0;1460923207
16. apr. 2016;https://twitter.com/centerfgeomicro/status/721619798917046272;CfG;@centerfgeomicro;See our Facebook for cool pics from #Aarhus Bay drilling onboard @rvAURORA and other news: https://m.facebook.com/centerforgeomicrobiology/?ref=bookmarks … #deepbiosphere #aarhusuni;1;1;1460882541
16. apr. 2016;https://twitter.com/AarhusUni/status/721399295463813122;Aarhus Universitet;@AarhusUni;I dag for 44 år siden spillede #TheGratefulDead i #Stakladen på #AarhusUni https://twitter.com/headsnews/status/721397890204180480 …;6;2;1460829969
15. apr. 2016;https://twitter.com/StarliteStalker/status/721044179372109824;Stalker;@StarliteStalker;Surveillance sunset at Navitas :) #Navitaspark #Aarhusuni #AarhusØ #Aarhus #DanskArkitektur #minimalism #keepitsimp…pic.twitter.com/7rYX0y4VAk;0;1;1460745303
15. apr. 2016;https://twitter.com/caro_lundqvist/status/720943312161607680;Caroline H Lundqvist;@caro_lundqvist;Right now @t_bech is on about playful interactive art. Interesting for #ddinf at #aarhusuni to learn more about! #counterplay16;1;2;1460721254
15. apr. 2016;https://twitter.com/AarhusUni/status/720936714580148224;Aarhus Universitet;@AarhusUni;Dagens bedste #fredagsfoto kommer fra @godskdk - som har spottet #aarhusuni's forsyningsskib - ladet m romkugler. https://twitter.com/godskdk/status/720933345006350336 …;1;1;1460719681
13. apr. 2016;https://twitter.com/eoingalligan/status/720560234725515264;Eoin Galligan;@eoingalligan;"SfS talk: ""Why PhD researchers need to understand business model design"" - Jón Ingi Benediktsson #aarhusuni #dkinno http://www.au.dk/sfs/ ";1;0;1460629921
13. apr. 2016;https://twitter.com/UlrikV_AU/status/720551048486764544;Ulrik Vosgerau;@UlrikV_AU;Offentligt foredrag m. Bruno Latour! på #artsaudk #aarhusuni den 2. juni - se videointro: https://www.youtube.com/watch?v=KXqRWSRdeXM …pic.twitter.com/T2R15W7jSn;3;3;1460627731
13. apr. 2016;https://twitter.com/AarhusUni/status/720537186882490368;Aarhus Universitet;@AarhusUni;Forskning fra #aarhusuni viser at selv en simpel 3D printer kan hjælpe forskere m øget forståelse af anatomi o.lign. http://www.3ders.org/articles/20160414-3d-printed-medical-models-can-change-our-understanding-of-animal-anatomy.html …;4;1;1460624426
13. apr. 2016;https://twitter.com/AarhusUni/status/720534147731746816;Aarhus Universitet;@AarhusUni;3D-biograf åbnet på #AarhusUni (Navitas). Her kan du opleve en bygn. inde og ide, mens den stadig er på tegnebrættet http://ingenioer.au.dk/aktuelt/nyheder/nyhed/artikel/gaa-rundt-i-din-bygning-foer-den-bliver-opfoert/ …;2;0;1460623702
13. apr. 2016;https://twitter.com/newzdk/status/720514235189628932;newz.dk;@newzdk;Aarhusiansk kvantecomputer lærer af menneskers computerspil https://newz.dk/aarhusiansk-kvantecomputer-l-rer-fra-mennesker … #QuantumMechanics #aarhusuni #newzdk;0;0;1460618954
13. apr. 2016;https://twitter.com/tgsogaard/status/720374349119639552;Thomas Søgaard;@tgsogaard;“The datagram would just die and go to datagram heaven”. - Kurose & Ross. #aarhusuni;0;0;1460585603
13. apr. 2016;https://twitter.com/katrinegellert/status/720237832414052352;Katrine Løth;@katrinegellert;#aarhusuni #cudim #hicks #hygge;1;0;1460553055
13. apr. 2016;https://twitter.com/AarhusUni/status/720213548677337088;Aarhus Universitet;@AarhusUni;Tidsskriftet @Slagmark_dk - som er opstået i studie- og forsk.miljøet omk idéhistorie v #AarhusUni udgiver Sløk-bog: https://twitter.com/slagmark_dk/status/720197560145743873 …;3;2;1460547265
13. apr. 2016;https://twitter.com/foodclusterDK/status/720206246075318272;Danish Food Cluster;@foodclusterDK;The Health Vision 2016 at #aarhusuni hospital pic.twitter.com/WJdT45j9ji;0;1;1460545524
12. apr. 2016;https://twitter.com/RasmusGKallerup/status/720179908241190913;Rasmus G. Kallerup;@RasmusGKallerup;Velkommen til et mangfoldigt universitet! #AarhusUni #AU #youruniversity http://omnibus.au.dk/arkiv/vis/artikel/skjortedyr-med-spidse-albuer-filosofiske-kunstnertyper-sundhedsfreaks-og-soede-noerder/ …;0;0;1460539245
12. apr. 2016;https://twitter.com/centerfgeomicro/status/720178178338242560;CfG;@centerfgeomicro;#aarhusuni research vessel @rvAURORA is outbound to core our favorite site M5 in Aarhus Bay - fresh sediments for #deepbiosphere studies!;2;2;1460538832
11. apr. 2016;https://twitter.com/AnnePeddersen/status/719815437358383104;Anne Pedersen;@AnnePeddersen;#windows #reflections #aarhusuni #statskundskab #jura #psykologi #aulibrary #bartholinsallepic.twitter.com/9elOYBZw1G;1;0;1460452348
11. apr. 2016;https://twitter.com/SaraMarieM17/status/719597956547129344;Sara Marie;@SaraMarieM17;Uni on the sunny side #aarhusuni #uniparken #aarhus #sunshine #spring #summer #yourniversity… https://www.instagram.com/p/BEEhIKUBxbp/ ;3;0;1460400496
11. apr. 2016;https://twitter.com/femmefood/status/719589906247479296;Femme Food;@femmefood;liked Forår i luften {Spring feeling} #foråriluften #springfeeling #mitaarhus #aarhusuni #sunshine #spring #flo… http://ift.tt/1TMV2Ux ;0;0;1460398577
11. apr. 2016;https://twitter.com/AarhusUni/status/719517604436709377;Aarhus Universitet;@AarhusUni;"Der sker jo andet end ""Ford i sø"" på #AarhusUni. Så hjælp @AUstudieliv m de gode historier fra campus.https://twitter.com/austudieliv/status/719515022104399872 …";1;0;1460381339
10. apr. 2016;https://twitter.com/annettemarkham/status/719476762460188672;annette markham;@annettemarkham;Creating Future Memories project launches this week at #aarhusuni with amazing participants. http://futuremaking.space/workshop/  #ddinf #stsaarhus;5;0;1460371602
10. apr. 2016;https://twitter.com/DairamK/status/719476230278369280;Maria Færch Jensen;@DairamK;Lækkert, lækkert vejr i dag #yourniversity #nanoscience #aarhusuni #aarhus #vejr #vejret @… https://www.instagram.com/p/BEDpxLMKZmy/ ;0;0;1460371475
9. apr. 2016;https://twitter.com/SuneMonrad/status/718928730748514304;Sune Monrad;@SuneMonrad;"Nu hvor man alligevel er alene på de mørke gange på #aarhusuni klokken 12 om natten så lad os da lige komme i tanke om filmen ""sidste time""";0;0;1460240941
8. apr. 2016;https://twitter.com/UlrikV_AU/status/718743163603722242;Ulrik Vosgerau;@UlrikV_AU;Hvordan ville du have gjort, hvis du var Stauning den 9. april 1940? #artsaudk #aarhusuni http://bit.ly/1qCYhTf pic.twitter.com/tlcUUSUG2s;4;4;1460196698
8. apr. 2016;https://twitter.com/KasparOttosen/status/718497686039695360;Kaspar Ottosen;@KasparOttosen;https://www.instagram.com/p/BD8TQ50IdNs/  #radiosejlads #kapsejlads #aarhusuni #yourniversity;1;1;1460138172
7. apr. 2016;https://twitter.com/CTL_AarhusBSS/status/718390007313141760;CTL Aarhus BSS;@CTL_AarhusBSS;Vores blog har fået et løft Læs om og diskuter undervisning på @Aarhus_BSS #aarhusuni http://bit.ly/22fUyq6 pic.twitter.com/hUZmu0wTbQ;1;1;1460112499
7. apr. 2016;https://twitter.com/ChristinaGodsk/status/718358799652941825;Christina Godsk;@ChristinaGodsk;Ham bag mig på læsesalen har fået hikke! Jeg kan ikke abstrahere fra det! #austudieliv #auspeciale #aarhusuni pic.twitter.com/7xgJBSttOi;1;1;1460105058
7. apr. 2016;https://twitter.com/Olefrank/status/718324813744500738;Ole Frank Nielsen;@Olefrank;.@StineLiv @Muskelsvindfndn @politiken - og i år? Jeg kommer gerne forbi med kameraet og laver SoMe content til #AarhusUni;0;0;1460096956
7. apr. 2016;https://twitter.com/Olefrank/status/718323520271478784;Ole Frank Nielsen;@Olefrank;Bruger du ekst. kundecases i din undervisning ligesom Jens Haaning på #AarhusUni? Så vil jeg gerne høre fra dig https://www.facebook.com/UniAarhus/videos/10154091687149764/ …;0;1;1460096647
7. apr. 2016;https://twitter.com/SchrCamilla/status/718095299290533888;Camilla Schrøder;@SchrCamilla;Læs med her, hvis du vil se, hvad #AarhusUni mener om myndighedsrådgivning og kontrakter #gyllegatehttps://twitter.com/aarhusuni/status/718042912827785216 …;1;0;1460042235
7. apr. 2016;https://twitter.com/caro_lundqvist/status/718065912864186368;Caroline H Lundqvist;@caro_lundqvist;Det første sted big brother flytter ind er i Hobro - @plauritsen, tiltrædelsesforelæsning #aarhusuni;1;2;1460035229
7. apr. 2016;https://twitter.com/StineLiv/status/718062780637650944;Stine Liv Johansen;@StineLiv;.@plauritsen skriver nekrologen over Big Brother i sin tiltrædelsesforelæsning. #aarhusuni pic.twitter.com/byIqEglx49;4;2;1460034482
7. apr. 2016;https://twitter.com/ChristinaGodsk/status/718061167927754754;Christina Godsk;@ChristinaGodsk;Hvis jeg dog bare havde så vilde CV-skills som ham her! http://www.rleonardi.com/interactive-resume/ … #dkmedier #dkkom #smdk #austudieliv #aarhusuni;0;0;1460034098
7. apr. 2016;https://twitter.com/Majasdamkjaer/status/718053336063340545;Maja Sonne Damkjaer;@Majasdamkjaer;@annettemarkham - inspiring talk: Professor MSO v #aarhusuni pic.twitter.com/0fDDRER7Ap;0;0;1460032230
7. apr. 2016;https://twitter.com/StineLiv/status/718047206809411584;Stine Liv Johansen;@StineLiv;Tiltrædelsesforelæsninger ved @plauritsen og @annettemarkham - to x Professor MSO v #aarhusuni pic.twitter.com/kamWZswU3k;2;0;1460030769
7. apr. 2016;https://twitter.com/AarhusUni/status/718042912827785216;Aarhus Universitet;@AarhusUni;#AarhusUni nuancerer @Orientering's historie omkring myndighedsrådgiving og kontrakter #gyllegate #dkpol http://newsroom.au.dk/nyheder/vis/artikel/ja-tak-til-oeget-aabenhed-om-myndighedsraadgivning/ …;3;2;1460029745
6. apr. 2016;https://twitter.com/AarhusUni/status/717994747638456320;Aarhus Universitet;@AarhusUni;Nyt dansk center for kvantetekn. som har fået 80 mio tæller udover #aarhusuni: @koebenhavns_uni & @DTUtweet #dkforskhttps://twitter.com/Tuffmann/status/717993328437014528 …;3;0;1460018262
6. apr. 2016;https://twitter.com/UltraPedel/status/717949548195356672;Thomas G. Sørensen;@UltraPedel;@jakob_krohn Alene i kvote 2 er søgningen til bygningsingeniør-udd på #Aarhusuni faktisk steget med 35-40 pct siden 2012.;3;2;1460007485
6. apr. 2016;https://twitter.com/hstovring/status/717729992361263105;Henrik Stovring;@hstovring;A blog entry on why to #visitaarhus #mitaarhus #aarhusuni #visitdenmark #photography http://blog.dreamstime.com/2016/04/06/aarhus-an-x22-underrated-x22-town_art44197 … #dreamstime;0;0;1459955139
6. apr. 2016;https://twitter.com/alicesahinkuye/status/717703596847009792;Alice Sahinkuye;@alicesahinkuye;Intet foredrag uden en god pun. English Lecture Society har besøg af Dr Toby Musgrave i dag. #aarhusuni #austudielivpic.twitter.com/V1hMcIKah4;2;0;1459948846
6. apr. 2016;https://twitter.com/DairamK/status/717686703004102656;Maria Færch Jensen;@DairamK;Flotte vinduer #inano #nanoscience #yourniversity #aarhus #aarhusuni #au @ Inano https://www.instagram.com/p/BD27_GYKZtI/ ;0;0;1459944818
5. apr. 2016;https://twitter.com/AarhusUni/status/717443046619611136;Aarhus Universitet;@AarhusUni;Et af de firmaer som er skabt ud af #aarhusuni's studentervæksthus fylder 5 år. Læs interview her: http://www.ivaerksaetteren.dk/flx/nyheder/playground-marketing-vaerdsaetter-aarhusiansk-ivaerksaettermiljoe/ … @Studentervaekst;6;4;1459886726
4. apr. 2016;https://twitter.com/PelleBe/status/717042058784083968;Pelle Bjørn Nielsen;@PelleBe;@AUstudieliv Hvad synes du om tilvalg? #aarhusuni #austudieliv #yourniversity;0;0;1459791123
3. apr. 2016;https://twitter.com/AarhusUni/status/716920204182364160;Aarhus Universitet;@AarhusUni;Søren fra #AarhusUni pitcher case for medievidenskabsstuderende i faget Visual Storytelling. #dkmedierpic.twitter.com/iTb6fCnsz9;7;0;1459762071
2. apr. 2016;https://twitter.com/caro_lundqvist/status/716225558380679168;Caroline H Lundqvist;@caro_lundqvist;Now @NickNielsendk from IT & product development is presenting. Looks interesting! #sider2016 #aarhusuni pic.twitter.com/h9eqE7sdgS;3;2;1459596454
1. apr. 2016;https://twitter.com/MadsWarming/status/715980272051822592;Mads K. Warming;@MadsWarming;@BeritEika kommer her med en skarp og berettiget kritik af debatten omhandlende #karakterinflation på #aarhusuni. http://bit.ly/1RCGrpV ;2;0;1459537973
1. apr. 2016;https://twitter.com/AarhusUni/status/715919351807913984;Aarhus Universitet;@AarhusUni;#Aarhusuni's prorektor @BeritEika ønsker nuancering af debatten om karakterinflation #uddpol http://newsroom.au.dk/nyheder/vis/artikel/det-er-for-letkoebt-at-tale-om-karakterinflation/ …;7;4;1459523449
31. mar. 2016;https://twitter.com/sally_schlosser/status/715851274487513093;Sally Schmidt;@sally_schlosser;"Opvarmning til ""tæl skridt""! Frokostpause ved uni-søen #Aarhusuni #TAP-liv #auartsdk #yourniversitypic.twitter.com/Ep3BYarM9u";1;0;1459507218
31. mar. 2016;https://twitter.com/caro_lundqvist/status/715832211363201024;Caroline H Lundqvist;@caro_lundqvist;Det er ik kun #audigitaldesign der er til #sider2016 - 4 styk fra IT er os med, så #aarhusuni er godt repræsenteret! pic.twitter.com/zQFTKif9XW;0;0;1459502673
30. mar. 2016;https://twitter.com/UlrikV_AU/status/715490814558756865;Ulrik Vosgerau;@UlrikV_AU;Studerende ved Nordisk sprog og litteratur på #artsaudk på #aarhusuni har lavet fin ny video om uddannelsen - se: https://youtu.be/XtFJIk1bWug ;3;2;1459421278
30. mar. 2016;https://twitter.com/AULibrarian/status/715477740288249857;AULibrarian/PAUSE;@AULibrarian;Mon man som stud. kunne bruge en mooc der viser hvordan man bliver sej til at søge info http://ow.ly/107Dlo  #austudieliv #AarhusUni;2;1;1459418160
30. mar. 2016;https://twitter.com/AarhusUni/status/715436184042921984;Aarhus Universitet;@AarhusUni;Velkommen til Felix - afdelingsleder v Arkæolog på #AarhusUni. Hvad har du i ... graveskeen til os den næste uge? :) https://twitter.com/auforsker/status/715419352221290496 …;3;0;1459408253
30. mar. 2016;https://twitter.com/HPVDanmark/status/715239130968395776;HPV-bivirkningsramte;@HPVDanmark;Der var fyldt op i #Bartholinbygningen i #Aarhus #aarhusuni i eftermiddag #osm #foredrag #debat… https://www.instagram.com/p/BDli9bPj8ct/ ;0;0;1459361271
30. mar. 2016;https://twitter.com/AnnePeddersen/status/715204539964637184;Anne Pedersen;@AnnePeddersen;Solidum petit in profundis #motto #aarhusuni #mainbuildingpic.twitter.com/BljAcny9CB;0;1;1459353024
